fact_table_natural_key,accm_txn_complete_time
TXN00006226,2022-05-08 00:41:51
TXN00006227,2022-05-08 01:56:44
TXN00006228,2022-05-08 14:31:32
TXN00006229,2022-05-08 15:44:05
TXN00006230,2022-05-08 10:24:07
TXN00006231,2022-05-08 08:27:02
TXN00006232,2022-05-08 14:04:59
TXN00006233,2022-05-08 05:09:10
TXN00006234,2022-05-08 15:53:22
TXN00006235,2022-05-08 01:05:26
TXN00006236,2022-05-08 10:57:17
TXN00006237,2022-05-08 05:01:31
TXN00006238,2022-05-08 10:09:45
TXN00006239,2022-05-08 23:14:11
TXN00006240,2022-05-08 07:20:29
TXN00006241,2022-05-08 07:27:09
TXN00006242,2022-05-08 02:47:29
TXN00006243,2022-05-08 16:19:48
TXN00006244,2022-05-08 23:28:21
TXN00006245,2022-05-08 00:45:56
TXN00006246,2022-05-08 22:23:54
TXN00006247,2022-05-08 18:19:11
TXN00006248,2022-05-08 11:39:29
TXN00006249,2022-05-08 19:58:15
TXN00006250,2022-05-08 04:54:09
TXN00006251,2022-05-08 18:20:36
TXN00006252,2022-05-08 14:12:56
TXN00006253,2022-05-08 22:32:59
TXN00006254,2022-05-08 10:45:17
TXN00006255,2022-05-08 12:47:54
TXN00006256,2022-05-08 18:53:37
TXN00006257,2022-05-08 08:23:17
TXN00006258,2022-05-08 15:42:38
TXN00006259,2022-05-08 11:13:51
TXN00006260,2022-05-08 00:49:43
TXN00006261,2022-05-08 02:14:31
TXN00006262,2022-05-08 23:26:31
TXN00006263,2022-05-08 01:27:52
TXN00006264,2022-05-08 23:47:44
TXN00006265,2022-05-08 20:19:50
TXN00006266,2022-05-08 22:13:07
TXN00006267,2022-05-08 00:05:24
TXN00006268,2022-05-08 11:21:56
TXN00006269,2022-05-08 08:26:53
TXN00006270,2022-05-08 11:42:40
TXN00006271,2022-05-08 06:42:46
TXN00006272,2022-05-08 22:49:06
TXN00006273,2022-05-08 09:27:43
TXN00006274,2022-05-08 06:35:33
TXN00006275,2022-05-08 23:35:31
TXN00006276,2022-05-08 18:27:18
TXN00006277,2022-05-08 01:29:39
TXN00006278,2022-05-08 12:56:15
TXN00006279,2022-05-08 02:50:05
TXN00006280,2022-05-08 09:47:19
TXN00006281,2022-05-08 14:54:26
TXN00006282,2022-05-08 14:50:58
TXN00006283,2022-05-08 00:15:58
TXN00006284,2022-05-08 12:38:34
TXN00006285,2022-05-08 01:05:07
TXN00006286,2022-05-08 17:05:35
TXN00006287,2022-05-08 01:56:51
TXN00006288,2022-05-08 22:21:28
TXN00006289,2022-05-08 07:50:22
TXN00006290,2022-05-08 20:53:15
TXN00006291,2022-05-08 16:17:16
TXN00006292,2022-05-08 23:52:21
TXN00006293,2022-05-08 15:46:26
TXN00006294,2022-05-08 18:24:52
TXN00006295,2022-05-08 22:26:57
TXN00006296,2022-05-08 19:31:06
TXN00006297,2022-05-08 19:15:04
TXN00006298,2022-05-08 10:29:38
TXN00006299,2022-05-08 15:49:29
TXN00006300,2022-05-08 11:40:35
TXN00006301,2022-05-08 22:57:42
TXN00006302,2022-05-08 08:34:16
TXN00006303,2022-05-08 05:22:23
TXN00006304,2022-05-08 15:08:13
TXN00006305,2022-05-08 17:25:09
TXN00006306,2022-05-08 18:56:25
TXN00006307,2022-05-08 04:34:11
TXN00006308,2022-05-08 09:49:47
TXN00006309,2022-05-08 20:54:36
TXN00006310,2022-05-08 12:21:56
TXN00006311,2022-05-08 04:16:47
TXN00006312,2022-05-08 18:24:19
TXN00006313,2022-05-08 00:23:53
TXN00006314,2022-05-08 04:52:01
TXN00006315,2022-05-08 00:36:22
TXN00006316,2022-05-08 14:34:53
TXN00006317,2022-05-08 01:17:53
TXN00006318,2022-05-08 13:43:07
TXN00006319,2022-05-08 18:52:21
TXN00006320,2022-05-08 02:05:26
TXN00006321,2022-05-08 20:54:57
TXN00006322,2022-05-08 16:02:44
TXN00006323,2022-05-08 05:35:42
TXN00006324,2022-05-08 01:31:12
TXN00006325,2022-05-08 05:28:35
TXN00006326,2022-05-08 11:24:33
TXN00006327,2022-05-08 15:53:09
TXN00006328,2022-05-08 13:23:32
TXN00006329,2022-05-08 15:17:58
TXN00006330,2022-05-08 20:48:42
TXN00006331,2022-05-08 08:02:03
TXN00006332,2022-05-08 18:25:37
TXN00006333,2022-05-08 12:25:44
TXN00006334,2022-05-08 12:28:42
TXN00006335,2022-05-08 01:02:14
TXN00006336,2022-05-08 01:55:28
TXN00006337,2022-05-08 02:35:50
TXN00006338,2022-05-08 02:13:47
TXN00006339,2022-05-08 23:29:26
TXN00006340,2022-05-08 15:45:49
TXN00006341,2022-05-08 03:22:10
TXN00006342,2022-05-08 17:10:16
TXN00006343,2022-05-08 04:42:58
TXN00006344,2022-05-08 19:14:32
TXN00006345,2022-05-08 02:17:20
TXN00006346,2022-05-08 07:03:36
TXN00006347,2022-05-08 21:24:40
TXN00006348,2022-05-08 16:28:30
TXN00006349,2022-05-08 04:30:26
TXN00006350,2022-05-08 19:30:43
TXN00006351,2022-05-08 15:39:35
TXN00006352,2022-05-08 15:29:10
TXN00006353,2022-05-08 09:14:21
TXN00006354,2022-05-08 04:00:25
TXN00006355,2022-05-08 04:36:43
TXN00006356,2022-05-08 11:34:38
TXN00006357,2022-05-08 22:21:16
TXN00006358,2022-05-08 11:02:44
TXN00006359,2022-05-08 13:05:03
TXN00006360,2022-05-08 19:59:06
TXN00006361,2022-05-08 01:16:54
TXN00006362,2022-05-08 02:16:22
TXN00006363,2022-05-08 08:51:01
TXN00006364,2022-05-08 19:14:28
TXN00006365,2022-05-08 23:21:40
TXN00006366,2022-05-08 16:29:22
TXN00006367,2022-05-08 03:34:43
TXN00006368,2022-05-08 22:41:46
TXN00006369,2022-05-08 23:41:25
TXN00006370,2022-05-08 23:12:28
TXN00006371,2022-05-08 21:02:05
TXN00006372,2022-05-08 04:42:47
TXN00006373,2022-05-08 21:47:01
TXN00006374,2022-05-08 12:01:29
TXN00006375,2022-05-08 10:22:49
TXN00006376,2022-05-08 02:22:00
TXN00006377,2022-05-08 20:28:27
TXN00006378,2022-05-08 14:12:54
TXN00006379,2022-05-08 08:33:22
TXN00006380,2022-05-08 13:57:15
TXN00006381,2022-05-08 03:31:03
TXN00006382,2022-05-08 17:14:53
TXN00006383,2022-05-08 16:16:42
TXN00006384,2022-05-08 13:35:16
TXN00006385,2022-05-08 22:30:25
TXN00006386,2022-05-08 08:14:39
TXN00006387,2022-05-08 16:32:37
TXN00006388,2022-05-08 15:41:51
TXN00006389,2022-05-08 05:01:13
TXN00006390,2022-05-08 01:26:25
TXN00006391,2022-05-08 22:33:18
TXN00006392,2022-05-08 11:41:28
TXN00006393,2022-05-08 11:52:11
TXN00006394,2022-05-08 15:27:12
TXN00006395,2022-05-08 22:23:22
TXN00006396,2022-05-08 11:34:31
TXN00006397,2022-05-08 21:45:46
TXN00006398,2022-05-08 03:13:45
TXN00006399,2022-05-08 02:53:30
TXN00006400,2022-05-08 13:03:54
TXN00006401,2022-05-08 06:24:11
TXN00006402,2022-05-08 09:23:05
TXN00006403,2022-05-08 06:16:25
TXN00006404,2022-05-08 06:36:58
TXN00006405,2022-05-08 02:58:27
TXN00006406,2022-05-08 14:50:46
TXN00006407,2022-05-08 15:19:40
TXN00006408,2022-05-08 00:07:02
TXN00006409,2022-05-08 23:25:08
TXN00006410,2022-05-08 14:46:37
TXN00006411,2022-05-08 10:58:48
TXN00006412,2022-05-08 15:05:10
TXN00006413,2022-05-08 17:12:53
TXN00006414,2022-05-08 15:04:17
TXN00006415,2022-05-08 04:29:59
TXN00006416,2022-05-08 14:42:22
TXN00006417,2022-05-08 01:31:55
TXN00006418,2022-05-08 05:43:27
TXN00006419,2022-05-08 13:48:11
TXN00006420,2022-05-08 03:49:54
TXN00006421,2022-05-08 05:07:31
TXN00006422,2022-05-08 09:03:06
TXN00006423,2022-05-08 11:23:36
TXN00006424,2022-05-08 02:46:09
TXN00006425,2022-05-08 17:28:32
TXN00006426,2022-05-08 19:26:21
TXN00006427,2022-05-08 16:10:05
TXN00006428,2022-05-08 04:45:35
TXN00006429,2022-05-08 08:31:43
TXN00006430,2022-05-08 05:05:05
TXN00006431,2022-05-08 03:34:55
TXN00006432,2022-05-08 12:42:25
TXN00006433,2022-05-08 12:02:30
TXN00006434,2022-05-08 15:47:24
TXN00006435,2022-05-08 12:55:18
TXN00006436,2022-05-08 22:12:13
TXN00006437,2022-05-08 18:02:48
TXN00006438,2022-05-08 00:04:33
TXN00006439,2022-05-08 02:53:59
TXN00006440,2022-05-08 22:03:59
TXN00006441,2022-05-08 09:47:03
TXN00006442,2022-05-08 10:27:34
TXN00006443,2022-05-08 11:19:45
TXN00006444,2022-05-08 01:03:16
TXN00006445,2022-05-08 10:29:49
TXN00006446,2022-05-08 09:55:27
TXN00006447,2022-05-08 23:59:56
TXN00006448,2022-05-08 16:50:56
TXN00006449,2022-05-08 17:07:12
TXN00006450,2022-05-08 14:15:28
TXN00006451,2022-05-08 03:48:39
TXN00006452,2022-05-08 02:32:40
TXN00006453,2022-05-08 22:50:01
TXN00006454,2022-05-08 19:26:07
TXN00006455,2022-05-08 23:00:03
TXN00006456,2022-05-08 20:58:36
TXN00006457,2022-05-08 11:04:08
TXN00006458,2022-05-08 14:57:05
TXN00006459,2022-05-08 06:32:17
TXN00006460,2022-05-08 17:54:49
TXN00006461,2022-05-08 06:05:41
TXN00006462,2022-05-08 10:13:52
TXN00006463,2022-05-08 05:21:13
TXN00006464,2022-05-08 00:53:07
TXN00006465,2022-05-08 11:39:25
TXN00006466,2022-05-08 07:02:19
TXN00006467,2022-05-08 10:01:21
TXN00006468,2022-05-08 22:23:41
TXN00006469,2022-05-08 00:03:31
TXN00006470,2022-05-08 13:16:50
TXN00006471,2022-05-08 03:24:05
TXN00006472,2022-05-08 01:01:01
TXN00006473,2022-05-08 10:15:07
TXN00006474,2022-05-08 11:50:08
TXN00006475,2022-05-08 04:23:27
TXN00006476,2022-05-08 22:11:30
TXN00006477,2022-05-08 02:08:09
TXN00006478,2022-05-08 08:36:54
TXN00006479,2022-05-08 20:18:53
TXN00006480,2022-05-08 08:05:17
TXN00006481,2022-05-08 21:11:23
TXN00006482,2022-05-08 03:29:31
TXN00006483,2022-05-08 14:47:23
TXN00006484,2022-05-08 12:08:01
TXN00006485,2022-05-08 05:38:49
TXN00006486,2022-05-08 06:38:55
TXN00006487,2022-05-08 00:25:19
TXN00006488,2022-05-08 13:33:43
TXN00006489,2022-05-08 14:40:53
TXN00006490,2022-05-08 16:42:16
TXN00006491,2022-05-08 12:17:08
TXN00006492,2022-05-08 13:39:47
TXN00006493,2022-05-08 17:18:31
TXN00006494,2022-05-08 22:35:30
TXN00006495,2022-05-08 07:31:08
TXN00006496,2022-05-08 06:14:33
TXN00006497,2022-05-08 12:11:46
TXN00006498,2022-05-08 15:09:13
TXN00006499,2022-05-08 05:49:11
TXN00006500,2022-05-08 01:49:39
TXN00006501,2022-05-08 07:15:33
TXN00006502,2022-05-08 16:22:52
TXN00006503,2022-05-08 11:46:16
TXN00006504,2022-05-08 03:41:38
TXN00006505,2022-05-08 14:28:31
TXN00006506,2022-05-08 10:57:03
TXN00006507,2022-05-08 00:08:37
TXN00006508,2022-05-08 19:07:52
TXN00006509,2022-05-08 16:08:20
TXN00006510,2022-05-08 19:22:56
TXN00006511,2022-05-08 07:49:34
TXN00006512,2022-05-08 20:01:48
TXN00006513,2022-05-08 10:06:02
TXN00006514,2022-05-08 07:00:14
TXN00006515,2022-05-08 20:33:28
TXN00006516,2022-05-08 20:57:34
TXN00006517,2022-05-08 20:43:53
TXN00006518,2022-05-08 06:22:14
TXN00006519,2022-05-08 12:46:24
TXN00006520,2022-05-08 03:12:19
TXN00006521,2022-05-08 18:55:53
TXN00006522,2022-05-08 09:37:33
TXN00006523,2022-05-08 22:21:00
TXN00006524,2022-05-08 06:27:53
TXN00006525,2022-05-08 09:35:57
TXN00006526,2022-05-08 21:00:21
TXN00006527,2022-05-08 02:31:54
TXN00006528,2022-05-08 19:26:56
TXN00006529,2022-05-08 05:15:39
TXN00006530,2022-05-08 00:31:27
TXN00006531,2022-05-08 19:10:56
TXN00006532,2022-05-08 05:19:44
TXN00006533,2022-05-08 23:03:36
TXN00006534,2022-05-08 13:52:53
TXN00006535,2022-05-08 11:26:04
TXN00006536,2022-05-08 19:18:43
TXN00006537,2022-05-08 05:08:16
TXN00006538,2022-05-08 18:21:12
TXN00006539,2022-05-08 11:31:18
TXN00006540,2022-05-08 23:57:46
TXN00006541,2022-05-08 21:16:11
TXN00006542,2022-05-08 14:59:53
TXN00006543,2022-05-08 07:11:40
TXN00006544,2022-05-08 23:08:06
TXN00006545,2022-05-08 01:19:49
TXN00006546,2022-05-08 08:03:53
TXN00006547,2022-05-08 02:00:10
TXN00006548,2022-05-08 23:09:08
TXN00006549,2022-05-08 09:08:58
TXN00006550,2022-05-08 22:19:31
TXN00006551,2022-05-08 12:14:38
TXN00006552,2022-05-08 17:09:55
TXN00006553,2022-05-08 10:08:13
TXN00006554,2022-05-08 07:57:19
TXN00006555,2022-05-08 07:45:05
TXN00006556,2022-05-08 04:27:53
TXN00006557,2022-05-08 05:13:43
TXN00006558,2022-05-08 19:53:35
TXN00006559,2022-05-08 16:38:31
TXN00006560,2022-05-08 10:00:20
TXN00006561,2022-05-08 03:26:33
TXN00006562,2022-05-08 03:12:45
TXN00006563,2022-05-08 16:18:32
TXN00006564,2022-05-08 19:04:00
TXN00006565,2022-05-08 23:28:24
TXN00006566,2022-05-08 04:07:28
TXN00006567,2022-05-08 15:54:34
TXN00006568,2022-05-08 02:20:55
TXN00006569,2022-05-08 03:15:02
TXN00006570,2022-05-08 14:10:54
TXN00006571,2022-05-08 05:02:15
TXN00006572,2022-05-08 00:29:18
TXN00006573,2022-05-08 19:28:33
TXN00006574,2022-05-08 08:06:27
TXN00006575,2022-05-08 21:19:42
TXN00006576,2022-05-08 09:51:08
TXN00006577,2022-05-08 01:30:19
TXN00006578,2022-05-08 19:54:06
TXN00006579,2022-05-08 00:57:03
TXN00006580,2022-05-08 23:54:10
TXN00006581,2022-05-08 07:43:56
TXN00006582,2022-05-08 20:51:12
TXN00006583,2022-05-08 03:48:30
TXN00006584,2022-05-08 12:16:29
TXN00006585,2022-05-08 22:56:44
TXN00006586,2022-05-08 07:07:30
TXN00006587,2022-05-08 21:39:09
TXN00006588,2022-05-08 10:33:19
TXN00006589,2022-05-08 17:15:25
TXN00006590,2022-05-08 01:21:18
TXN00006591,2022-05-08 17:44:14
TXN00006592,2022-05-08 03:00:44
TXN00006593,2022-05-08 23:13:31
TXN00006594,2022-05-08 02:05:10
TXN00006595,2022-05-08 05:13:58
TXN00006596,2022-05-08 10:04:47
TXN00006597,2022-05-08 09:37:49
TXN00006598,2022-05-08 01:50:35
TXN00006599,2022-05-08 19:50:52
TXN00006600,2022-05-08 21:27:48
TXN00006601,2022-05-08 07:43:15
TXN00006602,2022-05-08 22:08:10
TXN00006603,2022-05-08 06:16:24
TXN00006604,2022-05-08 09:12:35
TXN00006605,2022-05-08 02:56:42
TXN00006606,2022-05-08 21:36:55
TXN00006607,2022-05-08 22:42:06
TXN00006608,2022-05-08 04:25:24
TXN00006609,2022-05-08 19:37:53
TXN00006610,2022-05-08 17:16:34
TXN00006611,2022-05-08 20:30:07
TXN00006612,2022-05-08 00:02:04
TXN00006613,2022-05-08 10:39:06
TXN00006614,2022-05-08 15:58:58
TXN00006615,2022-05-08 23:57:18
TXN00006616,2022-05-08 02:12:21
TXN00006617,2022-05-08 13:05:33
TXN00006618,2022-05-08 15:40:06
TXN00006619,2022-05-08 18:05:53
TXN00006620,2022-05-08 11:16:26
TXN00006621,2022-05-08 13:22:57
TXN00006622,2022-05-08 10:46:49
TXN00006623,2022-05-08 21:56:41
TXN00006624,2022-05-08 02:07:46
TXN00006625,2022-05-08 15:18:31
TXN00006626,2022-05-08 03:48:40
TXN00006627,2022-05-08 10:05:56
TXN00006628,2022-05-08 08:22:53
TXN00006629,2022-05-08 04:49:54
TXN00006630,2022-05-08 05:58:47
TXN00006631,2022-05-08 20:58:01
TXN00006632,2022-05-08 23:05:04
TXN00006633,2022-05-08 17:13:25
TXN00006634,2022-05-08 14:10:07
TXN00006635,2022-05-08 18:28:42
TXN00006636,2022-05-08 07:19:36
TXN00006637,2022-05-08 08:55:39
TXN00006638,2022-05-08 17:40:43
TXN00006639,2022-05-08 11:00:20
TXN00006640,2022-05-08 03:44:48
TXN00006641,2022-05-08 05:32:11
TXN00006642,2022-05-08 08:43:23
TXN00006643,2022-05-08 17:55:00
TXN00006644,2022-05-08 13:08:25
TXN00006645,2022-05-08 03:29:15
TXN00006646,2022-05-08 04:52:42
TXN00006647,2022-05-08 10:04:00
TXN00006648,2022-05-08 21:44:01
TXN00006649,2022-05-08 06:04:55
TXN00006650,2022-05-08 12:06:52
TXN00006651,2022-05-08 09:01:21
TXN00006652,2022-05-08 20:24:00
TXN00006653,2022-05-08 18:02:01
TXN00006654,2022-05-08 20:31:47
TXN00006655,2022-05-08 19:26:38
TXN00006656,2022-05-08 14:33:23
TXN00006657,2022-05-08 23:00:02
TXN00006658,2022-05-08 21:28:45
TXN00006659,2022-05-08 15:58:31
TXN00006660,2022-05-08 21:46:01
TXN00006661,2022-05-08 19:40:27
TXN00006662,2022-05-08 18:00:58
TXN00006663,2022-05-08 20:41:23
TXN00006664,2022-05-08 11:13:15
TXN00006665,2022-05-08 09:06:43
TXN00006666,2022-05-08 06:01:04
TXN00006667,2022-05-08 01:41:38
TXN00006668,2022-05-08 19:23:28
TXN00006669,2022-05-08 06:43:38
TXN00006670,2022-05-08 12:22:03
TXN00006671,2022-05-08 03:16:54
TXN00006672,2022-05-08 17:32:29
TXN00006673,2022-05-08 18:15:15
TXN00006674,2022-05-08 00:30:03
TXN00006675,2022-05-08 23:54:33
TXN00006676,2022-05-08 21:25:21
TXN00006677,2022-05-08 03:38:01
TXN00006678,2022-05-08 10:31:03
TXN00006679,2022-05-08 21:14:36
TXN00006680,2022-05-08 19:53:12
TXN00006681,2022-05-08 18:23:24
TXN00006682,2022-05-08 18:12:29
TXN00006683,2022-05-08 18:49:43
TXN00006684,2022-05-08 23:42:49
TXN00006685,2022-05-08 05:27:47
TXN00006686,2022-05-08 02:20:45
TXN00006687,2022-05-08 04:24:47
TXN00006688,2022-05-08 03:05:39
TXN00006689,2022-05-08 18:58:11
TXN00006690,2022-05-08 16:51:17
TXN00006691,2022-05-08 09:55:26
TXN00006692,2022-05-08 11:38:06
TXN00006693,2022-05-08 03:03:22
TXN00006694,2022-05-08 11:09:38
TXN00006695,2022-05-08 17:22:31
TXN00006696,2022-05-08 05:23:21
TXN00006697,2022-05-08 04:54:06
TXN00006698,2022-05-08 16:04:20
TXN00006699,2022-05-08 12:37:32
TXN00006700,2022-05-08 11:39:21
TXN00006701,2022-05-08 19:12:49
TXN00006702,2022-05-08 16:58:42
TXN00006703,2022-05-08 13:34:13
TXN00006704,2022-05-08 23:30:11
TXN00006705,2022-05-08 06:52:01
TXN00006706,2022-05-08 13:32:56
TXN00006707,2022-05-08 20:55:35
TXN00006708,2022-05-08 04:16:40
TXN00006709,2022-05-08 14:34:47
TXN00006710,2022-05-08 17:16:00
TXN00006711,2022-05-08 09:20:14
TXN00006712,2022-05-08 06:51:19
TXN00006713,2022-05-08 09:45:33
TXN00006714,2022-05-08 21:02:32
TXN00006715,2022-05-08 02:28:04
TXN00006716,2022-05-08 16:38:46
TXN00006717,2022-05-08 17:16:33
TXN00006718,2022-05-08 13:35:46
TXN00006719,2022-05-08 01:52:58
TXN00006720,2022-05-08 18:25:09
TXN00006721,2022-05-08 05:12:24
TXN00006722,2022-05-08 00:25:19
TXN00006723,2022-05-08 20:19:37
TXN00006724,2022-05-08 14:54:28
TXN00006725,2022-05-08 21:27:24
TXN00006726,2022-05-08 23:09:43
TXN00006727,2022-05-08 12:30:02
TXN00006728,2022-05-08 13:36:57
TXN00006729,2022-05-08 05:18:49
TXN00006730,2022-05-08 19:37:33
TXN00006731,2022-05-08 12:04:07
TXN00006732,2022-05-08 03:13:11
TXN00006733,2022-05-08 21:05:35
TXN00006734,2022-05-08 13:00:40
TXN00006735,2022-05-08 04:05:57
TXN00006736,2022-05-08 10:23:37
TXN00006737,2022-05-08 02:07:07
TXN00006738,2022-05-08 17:51:31
TXN00006739,2022-05-08 12:19:36
TXN00006740,2022-05-08 13:53:00
TXN00006741,2022-05-08 11:32:42
TXN00006742,2022-05-08 19:41:48
TXN00006743,2022-05-08 13:07:47
TXN00006744,2022-05-08 06:48:07
TXN00006745,2022-05-08 23:55:40
TXN00006746,2022-05-08 05:53:28
TXN00006747,2022-05-08 03:27:38
TXN00006748,2022-05-08 11:47:01
TXN00006749,2022-05-08 06:40:49
TXN00006750,2022-05-08 05:06:13
TXN00006751,2022-05-08 07:48:50
TXN00006752,2022-05-08 06:02:15
TXN00006753,2022-05-08 23:03:24
TXN00006754,2022-05-08 23:53:36
TXN00006755,2022-05-08 18:43:56
TXN00006756,2022-05-08 20:16:05
TXN00006757,2022-05-08 15:07:34
TXN00006758,2022-05-08 08:31:47
TXN00006759,2022-05-08 02:23:12
TXN00006760,2022-05-08 00:23:46
TXN00006761,2022-05-08 18:34:00
TXN00006762,2022-05-08 06:13:29
TXN00006763,2022-05-08 21:47:20
TXN00006764,2022-05-08 04:05:08
TXN00006765,2022-05-08 11:07:57
TXN00006766,2022-05-08 04:38:02
TXN00006767,2022-05-08 05:19:19
TXN00006768,2022-05-08 05:07:52
TXN00006769,2022-05-08 18:52:04
TXN00006770,2022-05-08 22:19:38
TXN00006771,2022-05-08 13:30:42
TXN00006772,2022-05-08 00:45:42
TXN00006773,2022-05-08 06:25:09
TXN00006774,2022-05-08 17:32:39
TXN00006775,2022-05-08 06:41:34
TXN00006776,2022-05-08 23:21:36
TXN00006777,2022-05-08 15:51:49
TXN00006778,2022-05-08 13:25:25
TXN00006779,2022-05-08 08:07:16
TXN00006780,2022-05-08 00:57:56
TXN00006781,2022-05-08 19:54:48
TXN00006782,2022-05-08 02:06:17
TXN00006783,2022-05-08 00:03:01
TXN00006784,2022-05-08 06:34:28
TXN00006785,2022-05-08 03:23:52
TXN00006786,2022-05-08 05:22:51
TXN00006787,2022-05-08 19:27:31
TXN00006788,2022-05-08 13:39:35
TXN00006789,2022-05-08 21:50:07
TXN00006790,2022-05-08 02:56:59
TXN00006791,2022-05-08 12:07:04
TXN00006792,2022-05-08 14:05:20
TXN00006793,2022-05-08 02:17:36
TXN00006794,2022-05-08 00:07:39
TXN00006795,2022-05-08 07:31:03
TXN00006796,2022-05-08 03:41:13
TXN00006797,2022-05-08 12:47:49
TXN00006798,2022-05-08 18:24:33
TXN00006799,2022-05-08 22:18:20
TXN00006800,2022-05-08 02:55:01
TXN00006801,2022-05-08 03:43:37
TXN00006802,2022-05-08 08:38:51
TXN00006803,2022-05-08 14:26:47
TXN00006804,2022-05-08 22:56:30
TXN00006805,2022-05-08 17:17:40
TXN00006806,2022-05-08 14:52:21
TXN00006807,2022-05-08 21:35:56
TXN00006808,2022-05-08 22:52:37
TXN00006809,2022-05-08 11:09:04
TXN00006810,2022-05-08 08:51:18
TXN00006811,2022-05-08 07:38:04
TXN00006812,2022-05-08 12:58:06
TXN00006813,2022-05-08 16:00:46
TXN00006814,2022-05-08 04:39:23
TXN00006815,2022-05-08 06:49:40
TXN00006816,2022-05-08 11:10:28
TXN00006817,2022-05-08 22:16:31
TXN00006818,2022-05-08 00:43:54
TXN00006819,2022-05-08 10:35:33
TXN00006820,2022-05-08 03:35:49
TXN00006821,2022-05-08 20:40:35
TXN00006822,2022-05-08 06:16:09
TXN00006823,2022-05-08 06:58:38
TXN00006824,2022-05-08 16:13:21
TXN00006825,2022-05-08 12:37:04
TXN00006826,2022-05-08 17:49:14
TXN00006827,2022-05-08 02:26:28
TXN00006828,2022-05-08 15:55:53
TXN00006829,2022-05-08 03:06:16
TXN00006830,2022-05-08 03:57:48
TXN00006831,2022-05-08 10:59:55
TXN00006832,2022-05-08 05:24:47
TXN00006833,2022-05-08 16:15:09
TXN00006834,2022-05-08 00:56:16
TXN00006835,2022-05-08 18:02:23
TXN00006836,2022-05-08 08:19:06
TXN00006837,2022-05-08 18:47:57
TXN00006838,2022-05-08 23:30:17
TXN00006839,2022-05-08 16:29:05
TXN00006840,2022-05-08 17:04:30
TXN00006841,2022-05-08 16:00:28
TXN00006842,2022-05-08 10:00:37
TXN00006843,2022-05-08 20:20:05
TXN00006844,2022-05-08 13:23:34
TXN00006845,2022-05-08 22:15:09
TXN00006846,2022-05-08 02:24:31
TXN00006847,2022-05-08 19:43:23
TXN00006848,2022-05-08 13:07:08
TXN00006849,2022-05-08 09:00:59
TXN00006850,2022-05-08 21:42:29
TXN00006851,2022-05-08 19:24:57
TXN00006852,2022-05-08 07:55:49
TXN00006853,2022-05-08 04:51:21
TXN00006854,2022-05-08 03:41:09
TXN00006855,2022-05-08 06:13:47
TXN00006856,2022-05-08 05:09:39
TXN00006857,2022-05-08 18:08:29
TXN00006858,2022-05-08 11:21:02
TXN00006859,2022-05-08 01:27:31
TXN00006860,2022-05-08 06:09:32
TXN00006861,2022-05-08 16:06:01
TXN00006862,2022-05-08 20:46:36
TXN00006863,2022-05-08 14:20:38
TXN00006864,2022-05-08 05:27:11
TXN00006865,2022-05-08 03:16:06
TXN00006866,2022-05-08 14:48:39
TXN00006867,2022-05-08 11:57:31
TXN00006868,2022-05-08 19:06:29
TXN00006869,2022-05-08 06:59:57
TXN00006870,2022-05-08 13:51:10
TXN00006871,2022-05-08 04:31:32
TXN00006872,2022-05-08 01:04:11
TXN00006873,2022-05-08 19:01:06
TXN00006874,2022-05-08 18:06:05
TXN00006875,2022-05-08 04:20:36
TXN00006876,2022-05-08 02:44:51
TXN00006877,2022-05-08 19:55:00
TXN00006878,2022-05-08 01:31:23
TXN00006879,2022-05-08 11:27:48
TXN00006880,2022-05-08 11:23:26
TXN00006881,2022-05-08 14:10:34
TXN00006882,2022-05-08 06:12:16
TXN00006883,2022-05-08 02:19:14
TXN00006884,2022-05-08 14:14:15
TXN00006885,2022-05-08 02:45:50
TXN00006886,2022-05-08 09:37:27
TXN00006887,2022-05-08 13:51:20
TXN00006888,2022-05-08 19:22:52
TXN00006889,2022-05-08 01:25:02
TXN00006890,2022-05-08 06:50:08
TXN00006891,2022-05-08 15:48:13
TXN00006892,2022-05-08 15:48:40
TXN00006893,2022-05-08 08:43:41
TXN00006894,2022-05-08 01:20:55
TXN00006895,2022-05-08 10:38:35
TXN00006896,2022-05-08 11:56:02
TXN00006897,2022-05-08 21:13:40
TXN00006898,2022-05-08 01:20:47
TXN00006899,2022-05-08 11:34:09
TXN00006900,2022-05-08 00:56:51
TXN00006901,2022-05-08 12:01:14
TXN00006902,2022-05-08 10:03:13
TXN00006903,2022-05-08 11:49:08
TXN00006904,2022-05-08 18:55:31
TXN00006905,2022-05-08 04:12:01
TXN00006906,2022-05-08 08:17:27
TXN00006907,2022-05-08 11:53:20
TXN00006908,2022-05-08 22:00:51
TXN00006909,2022-05-08 12:30:41
TXN00006910,2022-05-08 09:48:21
TXN00006911,2022-05-08 00:47:14
TXN00006912,2022-05-08 01:42:01
TXN00006913,2022-05-08 19:40:52
TXN00006914,2022-05-08 05:06:02
TXN00006915,2022-05-08 13:41:27
TXN00006916,2022-05-08 09:00:12
TXN00006917,2022-05-08 09:08:21
TXN00006918,2022-05-08 07:55:02
TXN00006919,2022-05-08 06:31:15
TXN00006920,2022-05-08 13:02:40
TXN00006921,2022-05-08 22:49:04
TXN00006922,2022-05-08 00:44:45
TXN00006923,2022-05-08 14:29:53
