TRANSACTION_ID,TXN_DATE_TIME,LOSS_DT,REPORT_DT,PREMIUM_AMOUNT,CLAIM_AMOUNT,TENURE,AGENT_ID,VENDOR_ID,CUSTOMER_ID
TXN00003923,11/7/2020 0:00,10/29/2020,11/1/2020,7.1,200,103,AGENT01044,VNDR00197,A00007350
TXN00003924,11/7/2020 0:00,11/6/2020,11/6/2020,142.65,39000,92,AGENT01178,VNDR00261,A00005629
TXN00003925,11/7/2020 0:00,11/3/2020,11/4/2020,78.82,5000,89,AGENT00391,VNDR00546,A00002360
TXN00003926,11/7/2020 0:00,11/3/2020,11/4/2020,81.25,2000,97,AGENT01146,VNDR00594,A00002219
TXN00003927,11/7/2020 0:00,10/24/2020,10/29/2020,90.53,2000,91,AGENT00949,VNDR00197,A00003751
TXN00003928,11/7/2020 0:00,10/21/2020,10/26/2020,78.13,3000,99,AGENT00515,VNDR00197,A00002688
TXN00003929,11/7/2020 0:00,10/30/2020,11/2/2020,111.31,15000,105,AGENT00292,VNDR00206,A00005387
TXN00003930,11/7/2020 0:00,10/24/2020,10/29/2020,11.52,500,49,AGENT00831,VNDR00197,A00001280
TXN00003931,11/7/2020 0:00,10/20/2020,10/25/2020,93.06,75000,31,AGENT00020,VNDR00256,A00003370
TXN00003932,11/7/2020 0:00,10/27/2020,11/1/2020,122.18,18000,27,AGENT00227,VNDR00197,A00001866
TXN00003933,11/7/2020 0:00,11/1/2020,11/3/2020,114.01,6000,47,AGENT00320,VNDR00282,A00004383
TXN00003934,11/7/2020 0:00,11/4/2020,11/4/2020,97.41,95000,67,AGENT00756,VNDR00197,A00002656
TXN00003935,11/7/2020 0:00,10/23/2020,10/28/2020,87.76,3000,16,AGENT00187,VNDR00197,A00001430
TXN00003936,11/7/2020 0:00,10/28/2020,10/31/2020,70.1,22000,67,AGENT00161,VNDR00197,A00009318
TXN00003937,11/7/2020 0:00,10/26/2020,10/31/2020,159.45,5000,101,AGENT01043,VNDR00197,A00003892
TXN00003938,11/7/2020 0:00,11/3/2020,11/4/2020,66.62,60000,51,AGENT00319,VNDR00349,A00008917
TXN00003939,11/7/2020 0:00,10/28/2020,10/31/2020,136.87,18000,53,AGENT00965,VNDR00197,A00006948
TXN00003940,11/7/2020 0:00,11/5/2020,11/5/2020,56.14,82000,22,AGENT00047,VNDR00197,A00002341
TXN00003941,11/7/2020 0:00,10/20/2020,10/25/2020,103.01,25000,77,AGENT01124,VNDR00144,A00007923
TXN00003942,11/7/2020 0:00,11/5/2020,11/5/2020,117.5,6000,61,AGENT00834,VNDR00229,A00007036
TXN00003943,11/7/2020 0:00,10/31/2020,11/2/2020,189.34,1000,105,AGENT00658,VNDR00462,A00005825
TXN00003944,11/7/2020 0:00,11/5/2020,11/5/2020,119.49,1000,118,AGENT00377,VNDR00106,A00007850
TXN00003945,11/8/2020 0:00,11/1/2020,11/3/2020,89.51,2000,64,AGENT00109,VNDR00197,A00002692
TXN00003946,11/8/2020 0:00,10/29/2020,11/1/2020,90.76,65000,55,AGENT00406,VNDR00509,A00002836
TXN00003947,11/8/2020 0:00,10/22/2020,10/27/2020,101.12,17000,68,AGENT00286,VNDR00197,A00003207
TXN00003948,11/8/2020 0:00,11/6/2020,11/6/2020,8.98,700,85,AGENT00655,VNDR00197,A00007345
TXN00003949,11/8/2020 0:00,10/27/2020,11/1/2020,62.87,3000,87,AGENT00173,VNDR00163,A00000632
TXN00003950,11/8/2020 0:00,10/25/2020,10/30/2020,63.22,84000,47,AGENT00968,VNDR00180,A00001806
TXN00003951,11/8/2020 0:00,10/22/2020,10/27/2020,155.55,40000,113,AGENT00123,VNDR00316,A00002108
TXN00003952,11/8/2020 0:00,10/19/2020,10/24/2020,96.02,60000,18,AGENT01007,VNDR00432,A00007731
TXN00003953,11/8/2020 0:00,10/20/2020,10/25/2020,183.9,15000,65,AGENT01032,VNDR00483,A00001511
TXN00003954,11/8/2020 0:00,10/21/2020,10/26/2020,167.85,19000,52,AGENT00854,VNDR00171,A00003332
TXN00003955,11/8/2020 0:00,10/29/2020,11/1/2020,108.65,34000,102,AGENT00525,VNDR00355,A00004265
TXN00003956,11/8/2020 0:00,10/21/2020,10/26/2020,51.32,32000,66,AGENT00500,VNDR00477,A00000301
TXN00003957,11/8/2020 0:00,10/19/2020,10/24/2020,135.01,13000,64,AGENT00960,VNDR00197,A00009123
TXN00003958,11/8/2020 0:00,10/26/2020,10/31/2020,7,600,60,AGENT00021,VNDR00197,A00000175
TXN00003959,11/8/2020 0:00,10/24/2020,10/29/2020,105.42,28000,19,AGENT00205,VNDR00335,A00002567
TXN00003960,11/8/2020 0:00,10/27/2020,11/1/2020,80.28,16000,7,AGENT00394,VNDR00287,A00004855
TXN00003961,11/8/2020 0:00,10/26/2020,10/31/2020,76.77,77000,29,AGENT00380,VNDR00203,A00002581
TXN00003962,11/8/2020 0:00,11/4/2020,11/5/2020,96.97,2000,10,AGENT00259,VNDR00359,A00001624
TXN00003963,11/8/2020 0:00,10/23/2020,10/28/2020,128.01,15000,31,AGENT00402,VNDR00597,A00006512
TXN00003964,11/8/2020 0:00,10/24/2020,10/29/2020,8.7,600,80,AGENT00041,VNDR00197,A00003308
TXN00003965,11/8/2020 0:00,10/23/2020,10/28/2020,135.12,39000,108,AGENT00001,VNDR00440,A00007761
TXN00003966,11/8/2020 0:00,11/2/2020,11/4/2020,159.61,34000,38,AGENT01180,VNDR00156,A00001917
TXN00003967,11/8/2020 0:00,10/19/2020,10/24/2020,150.53,35000,13,AGENT00942,VNDR00019,A00006906
TXN00003968,11/8/2020 0:00,11/5/2020,11/5/2020,107.17,1000,53,AGENT00575,VNDR00375,A00001875
TXN00003969,11/8/2020 0:00,10/31/2020,11/3/2020,101.81,2000,40,AGENT00485,VNDR00458,A00005025
TXN00003970,11/8/2020 0:00,11/6/2020,11/6/2020,76.5,4000,56,AGENT00352,VNDR00583,A00001054
TXN00003971,11/8/2020 0:00,10/26/2020,10/31/2020,10.81,700,11,AGENT01014,VNDR00252,A00007846
TXN00003972,11/8/2020 0:00,11/6/2020,11/6/2020,7.32,500,101,AGENT00347,VNDR00197,A00009497
TXN00003973,11/8/2020 0:00,10/26/2020,10/31/2020,116.99,28000,79,AGENT00966,VNDR00406,A00003195
TXN00003974,11/8/2020 0:00,11/4/2020,11/5/2020,141.96,32000,66,AGENT00287,VNDR00023,A00008071
TXN00003975,11/8/2020 0:00,10/21/2020,10/26/2020,88.37,4000,94,AGENT00112,VNDR00029,A00008128
TXN00003976,11/8/2020 0:00,10/28/2020,11/2/2020,6.63,700,57,AGENT00854,VNDR00197,A00009473
TXN00003977,11/8/2020 0:00,10/20/2020,10/25/2020,70.29,2000,72,AGENT01172,VNDR00023,A00000629
TXN00003978,11/8/2020 0:00,11/1/2020,11/3/2020,11.11,500,76,AGENT00637,VNDR00211,A00002411
TXN00003979,11/8/2020 0:00,11/1/2020,11/3/2020,68.44,4000,99,AGENT00327,VNDR00538,A00000584
TXN00003980,11/8/2020 0:00,10/30/2020,11/2/2020,107.45,15000,75,AGENT01195,VNDR00443,A00000732
TXN00003981,11/8/2020 0:00,10/31/2020,11/3/2020,74.06,8000,21,AGENT01090,VNDR00453,A00006481
TXN00003982,11/8/2020 0:00,11/7/2020,11/7/2020,85.2,52000,41,AGENT00387,VNDR00251,A00006187
TXN00003983,11/8/2020 0:00,10/26/2020,10/31/2020,80.94,43000,26,AGENT00102,VNDR00197,A00000128
TXN00003984,11/9/2020 0:00,10/31/2020,11/3/2020,59.9,44000,69,AGENT00598,VNDR00362,A00006233
TXN00003985,11/9/2020 0:00,10/27/2020,11/1/2020,57.92,57000,48,AGENT00219,VNDR00254,A00007686
TXN00003986,11/9/2020 0:00,11/3/2020,11/5/2020,114.7,9000,31,AGENT01039,VNDR00005,A00003425
TXN00003987,11/9/2020 0:00,11/7/2020,11/7/2020,112.48,13000,26,AGENT01128,VNDR00454,A00006531
TXN00003988,11/9/2020 0:00,11/3/2020,11/5/2020,90.39,33000,56,AGENT00763,VNDR00197,A00003836
TXN00003989,11/9/2020 0:00,10/26/2020,10/31/2020,93.4,38000,96,AGENT00259,VNDR00197,A00004599
TXN00003990,11/9/2020 0:00,10/20/2020,10/25/2020,57.91,82000,58,AGENT00943,VNDR00197,A00006686
TXN00003991,11/9/2020 0:00,11/3/2020,11/5/2020,125.65,8000,85,AGENT00959,VNDR00010,A00004796
TXN00003992,11/9/2020 0:00,11/1/2020,11/4/2020,9.8,400,49,AGENT00518,VNDR00574,A00006659
TXN00003993,11/9/2020 0:00,11/7/2020,11/7/2020,155.75,24000,88,AGENT00202,VNDR00197,A00009144
TXN00003994,11/9/2020 0:00,11/3/2020,11/5/2020,72.97,60000,51,AGENT00822,VNDR00263,A00006070
TXN00003995,11/9/2020 0:00,10/30/2020,11/2/2020,139.36,2000,7,AGENT00200,VNDR00315,A00006003
TXN00003996,11/9/2020 0:00,11/1/2020,11/4/2020,115.16,13000,105,AGENT00771,VNDR00479,A00001205
TXN00003997,11/9/2020 0:00,10/27/2020,11/1/2020,141.6,3000,65,AGENT00705,VNDR00332,A00006259
TXN00003998,11/9/2020 0:00,11/3/2020,11/5/2020,139.13,34000,86,AGENT01026,VNDR00278,A00002901
TXN00003999,11/9/2020 0:00,11/3/2020,11/5/2020,109.13,4000,33,AGENT00819,VNDR00591,A00009342
TXN00004000,11/9/2020 0:00,10/23/2020,10/28/2020,75.78,73000,119,AGENT00661,VNDR00197,A00009387
TXN00004001,11/9/2020 0:00,11/6/2020,11/6/2020,118.32,4000,29,AGENT00365,VNDR00197,A00005088
TXN00004002,11/9/2020 0:00,10/30/2020,11/2/2020,97.44,15000,60,AGENT00548,VNDR00120,A00005400
TXN00004003,11/9/2020 0:00,10/27/2020,11/1/2020,52.86,72000,111,AGENT00490,VNDR00197,A00001241
TXN00004004,11/9/2020 0:00,10/25/2020,10/30/2020,74.62,2000,43,AGENT00427,VNDR00043,A00008125
TXN00004005,11/9/2020 0:00,10/26/2020,10/31/2020,63.22,4000,81,AGENT01180,VNDR00197,A00001072
TXN00004006,11/9/2020 0:00,10/26/2020,10/31/2020,106.82,5000,14,AGENT00905,VNDR00290,A00009561
TXN00004007,11/9/2020 0:00,10/20/2020,10/25/2020,170.45,14000,68,AGENT00198,VNDR00355,A00004735
TXN00004008,11/9/2020 0:00,10/24/2020,10/29/2020,199.73,4000,29,AGENT00861,VNDR00197,A00001388
TXN00004009,11/9/2020 0:00,11/5/2020,11/6/2020,112.39,13000,59,AGENT00069,VNDR00197,A00000944
TXN00004010,11/9/2020 0:00,10/25/2020,10/30/2020,11.15,100,33,AGENT01147,VNDR00166,A00000003
TXN00004011,11/9/2020 0:00,10/23/2020,10/28/2020,153.49,7000,54,AGENT00033,VNDR00031,A00000363
TXN00004012,11/9/2020 0:00,10/20/2020,10/25/2020,198.91,20000,107,AGENT00530,VNDR00417,A00003369
TXN00004013,11/9/2020 0:00,11/5/2020,11/6/2020,104.84,5000,15,AGENT01158,VNDR00137,A00003399
TXN00004014,11/9/2020 0:00,11/7/2020,11/7/2020,111.26,5000,25,AGENT00839,VNDR00305,A00004972
TXN00004015,11/10/2020 0:00,10/21/2020,10/26/2020,86.44,62000,43,AGENT00643,VNDR00040,A00008284
TXN00004016,11/10/2020 0:00,11/6/2020,11/7/2020,84.63,4000,104,AGENT00012,VNDR00443,A00008727
TXN00004017,11/10/2020 0:00,11/6/2020,11/7/2020,50.09,28000,75,AGENT00130,VNDR00530,A00008906
TXN00004018,11/10/2020 0:00,11/3/2020,11/5/2020,98.41,40000,61,AGENT00866,VNDR00305,A00002215
TXN00004019,11/10/2020 0:00,10/23/2020,10/28/2020,6.77,200,97,AGENT00326,VNDR00197,A00001585
TXN00004020,11/10/2020 0:00,11/1/2020,11/4/2020,7.35,700,87,AGENT00712,VNDR00197,A00005317
TXN00004021,11/10/2020 0:00,10/25/2020,10/30/2020,11.36,100,111,AGENT01031,VNDR00344,A00007874
TXN00004022,11/10/2020 0:00,10/27/2020,11/1/2020,8.89,400,55,AGENT00406,VNDR00001,A00000734
TXN00004023,11/10/2020 0:00,10/21/2020,10/26/2020,52.84,3000,91,AGENT00944,VNDR00143,A00002813
TXN00004024,11/10/2020 0:00,10/27/2020,11/1/2020,66.33,5000,27,AGENT00148,VNDR00042,A00004116
TXN00004025,11/10/2020 0:00,11/9/2020,11/9/2020,167.19,14000,87,AGENT00692,VNDR00197,A00002212
TXN00004026,11/10/2020 0:00,10/26/2020,10/31/2020,121.26,12000,114,AGENT00278,VNDR00197,A00004742
TXN00004027,11/10/2020 0:00,11/4/2020,11/6/2020,79.78,27000,14,AGENT01022,VNDR00197,A00005190
TXN00004028,11/10/2020 0:00,10/23/2020,10/28/2020,89.08,4000,93,AGENT00055,VNDR00197,A00001140
TXN00004029,11/10/2020 0:00,11/5/2020,11/6/2020,127.18,38000,45,AGENT00987,VNDR00082,A00008503
TXN00004030,11/10/2020 0:00,10/22/2020,10/27/2020,81.13,13000,55,AGENT00248,VNDR00197,A00000958
TXN00004031,11/10/2020 0:00,11/5/2020,11/6/2020,83.16,3000,83,AGENT00344,VNDR00197,A00004311
TXN00004032,11/10/2020 0:00,10/30/2020,11/4/2020,112.13,18000,51,AGENT01126,VNDR00570,A00001022
TXN00004033,11/10/2020 0:00,10/31/2020,11/3/2020,53.13,1000,58,AGENT00213,VNDR00197,A00003852
TXN00004034,11/10/2020 0:00,10/30/2020,11/4/2020,6.6,300,64,AGENT00459,VNDR00511,A00007810
TXN00004035,11/10/2020 0:00,10/22/2020,10/27/2020,137.95,6000,25,AGENT00847,VNDR00556,A00005889
TXN00004036,11/10/2020 0:00,10/21/2020,10/26/2020,132.18,4000,110,AGENT00299,VNDR00267,A00002035
TXN00004037,11/10/2020 0:00,10/28/2020,11/2/2020,69.62,56000,21,AGENT00227,VNDR00056,A00001302
TXN00004038,11/10/2020 0:00,11/6/2020,11/7/2020,90.27,5000,8,AGENT00549,VNDR00197,A00001530
TXN00004039,11/10/2020 0:00,10/23/2020,10/28/2020,75.09,5000,12,AGENT00567,VNDR00197,A00003115
TXN00004040,11/10/2020 0:00,10/29/2020,11/3/2020,81.97,17000,43,AGENT00713,VNDR00586,A00008244
TXN00004041,11/10/2020 0:00,10/22/2020,10/27/2020,7.13,700,82,AGENT00140,VNDR00583,A00009066
TXN00004042,11/10/2020 0:00,10/30/2020,11/4/2020,10.12,400,111,AGENT00039,VNDR00443,A00002739
TXN00004043,11/10/2020 0:00,10/25/2020,10/30/2020,82.35,10000,39,AGENT00337,VNDR00282,A00006264
TXN00004044,11/10/2020 0:00,10/28/2020,11/2/2020,77.67,2000,73,AGENT00200,VNDR00197,A00008867
TXN00004045,11/10/2020 0:00,10/30/2020,11/4/2020,57.48,92000,33,AGENT00761,VNDR00084,A00009569
TXN00004046,11/10/2020 0:00,10/25/2020,10/30/2020,10.96,700,40,AGENT00192,VNDR00287,A00001836
TXN00004047,11/10/2020 0:00,10/30/2020,11/4/2020,7.14,400,101,AGENT00962,VNDR00417,A00005255
TXN00004048,11/10/2020 0:00,11/4/2020,11/6/2020,8.78,100,47,AGENT01174,VNDR00197,A00002829
TXN00004049,11/10/2020 0:00,10/28/2020,11/2/2020,147.18,5000,39,AGENT00671,VNDR00112,A00003810
TXN00004050,11/10/2020 0:00,10/28/2020,11/2/2020,106.88,11000,15,AGENT00515,VNDR00102,A00003784
TXN00004051,11/10/2020 0:00,10/27/2020,11/1/2020,62,3000,18,AGENT00916,VNDR00197,A00009989
TXN00004052,11/10/2020 0:00,11/3/2020,11/5/2020,9.52,300,16,AGENT00689,VNDR00269,A00006586
TXN00004053,11/10/2020 0:00,11/5/2020,11/6/2020,129.1,9000,81,AGENT00095,VNDR00179,A00007678
TXN00004054,11/11/2020 0:00,10/30/2020,11/4/2020,11.31,300,36,AGENT01188,VNDR00349,A00000669
TXN00004055,11/11/2020 0:00,11/10/2020,11/10/2020,90.13,1000,57,AGENT00749,VNDR00443,A00007737
TXN00004056,11/11/2020 0:00,11/10/2020,11/10/2020,81.4,3000,85,AGENT01111,VNDR00430,A00002387
TXN00004057,11/11/2020 0:00,11/6/2020,11/7/2020,118.33,16000,36,AGENT00011,VNDR00473,A00009380
TXN00004058,11/11/2020 0:00,11/4/2020,11/6/2020,81.84,2000,34,AGENT00620,VNDR00197,A00004825
TXN00004059,11/11/2020 0:00,10/27/2020,11/1/2020,95.69,63000,17,AGENT00633,VNDR00295,A00000524
TXN00004060,11/11/2020 0:00,10/24/2020,10/29/2020,107.29,27000,44,AGENT00739,VNDR00296,A00009726
TXN00004061,11/11/2020 0:00,10/27/2020,11/1/2020,98.79,9000,34,AGENT00944,VNDR00249,A00002782
TXN00004062,11/11/2020 0:00,10/22/2020,10/27/2020,120.74,7000,84,AGENT00470,VNDR00579,A00001305
TXN00004063,11/11/2020 0:00,10/30/2020,11/4/2020,167.65,11000,118,AGENT01081,VNDR00430,A00008997
TXN00004064,11/11/2020 0:00,10/24/2020,10/29/2020,6.11,300,18,AGENT00107,VNDR00449,A00006710
TXN00004065,11/11/2020 0:00,11/3/2020,11/6/2020,94.01,33000,47,AGENT00980,VNDR00428,A00003443
TXN00004066,11/11/2020 0:00,11/3/2020,11/6/2020,68.71,49000,33,AGENT01079,VNDR00197,A00002523
TXN00004067,11/11/2020 0:00,10/29/2020,11/3/2020,7.83,400,71,AGENT00119,VNDR00566,A00004723
TXN00004068,11/11/2020 0:00,10/27/2020,11/1/2020,6.89,200,109,AGENT00272,VNDR00107,A00008330
TXN00004069,11/11/2020 0:00,11/5/2020,11/7/2020,6.65,200,54,AGENT01007,VNDR00314,A00002897
TXN00004070,11/11/2020 0:00,11/1/2020,11/4/2020,66.35,75000,101,AGENT00508,VNDR00265,A00002402
TXN00004071,11/11/2020 0:00,11/7/2020,11/8/2020,172.87,5000,64,AGENT00214,VNDR00197,A00009164
TXN00004072,11/11/2020 0:00,11/7/2020,11/8/2020,9.75,100,46,AGENT00007,VNDR00504,A00007195
TXN00004073,11/11/2020 0:00,11/10/2020,11/10/2020,6.76,500,84,AGENT00381,VNDR00197,A00001626
TXN00004074,11/11/2020 0:00,10/31/2020,11/5/2020,6.87,100,48,AGENT00122,VNDR00103,A00002616
TXN00004075,11/12/2020 0:00,11/4/2020,11/7/2020,194.25,19000,48,AGENT00370,VNDR00197,A00008003
TXN00004076,11/12/2020 0:00,10/30/2020,11/4/2020,76.83,38000,60,AGENT00611,VNDR00197,A00004736
TXN00004077,11/12/2020 0:00,10/27/2020,11/1/2020,177.42,12000,106,AGENT00915,VNDR00119,A00001043
TXN00004078,11/12/2020 0:00,11/8/2020,11/9/2020,11.61,200,116,AGENT00140,VNDR00282,A00006738
TXN00004079,11/12/2020 0:00,11/5/2020,11/7/2020,152.97,13000,20,AGENT00487,VNDR00104,A00008364
TXN00004080,11/12/2020 0:00,10/23/2020,10/28/2020,116.83,15000,113,AGENT00080,VNDR00500,A00007892
TXN00004081,11/12/2020 0:00,10/27/2020,11/1/2020,139.02,14000,78,AGENT00055,VNDR00425,A00004217
TXN00004082,11/12/2020 0:00,11/7/2020,11/8/2020,102.28,15000,92,AGENT00086,VNDR00549,A00005952
TXN00004083,11/12/2020 0:00,11/11/2020,11/11/2020,112.97,5000,30,AGENT00999,VNDR00197,A00006597
TXN00004084,11/12/2020 0:00,11/9/2020,11/9/2020,88.66,7000,76,AGENT00269,VNDR00197,A00002905
TXN00004085,11/12/2020 0:00,10/27/2020,11/1/2020,7.51,200,32,AGENT00459,VNDR00568,A00003843
TXN00004086,11/12/2020 0:00,11/2/2020,11/5/2020,50.56,3000,48,AGENT00140,VNDR00197,A00008992
TXN00004087,11/12/2020 0:00,10/24/2020,10/29/2020,88.01,1000,82,AGENT00948,VNDR00197,A00009879
TXN00004088,11/12/2020 0:00,11/8/2020,11/9/2020,188.66,15000,104,AGENT00556,VNDR00197,A00004892
TXN00004089,11/12/2020 0:00,11/6/2020,11/8/2020,8.72,200,20,AGENT00133,VNDR00197,A00003886
TXN00004090,11/12/2020 0:00,10/28/2020,11/2/2020,77.15,3000,7,AGENT00081,VNDR00197,A00003455
TXN00004091,11/12/2020 0:00,10/31/2020,11/5/2020,88.94,14000,9,AGENT00434,VNDR00321,A00008387
TXN00004092,11/13/2020 0:00,11/10/2020,11/10/2020,82.84,34000,97,AGENT00589,VNDR00119,A00000221
TXN00004093,11/13/2020 0:00,10/24/2020,10/29/2020,6.86,200,82,AGENT00276,VNDR00443,A00009322
TXN00004094,11/13/2020 0:00,11/2/2020,11/7/2020,122.56,9000,117,AGENT00892,VNDR00372,A00007186
TXN00004095,11/13/2020 0:00,11/3/2020,11/6/2020,182.57,20000,74,AGENT00901,VNDR00197,A00006546
TXN00004096,11/13/2020 0:00,11/12/2020,11/12/2020,7.27,700,48,AGENT00461,VNDR00575,A00007736
TXN00004097,11/13/2020 0:00,11/9/2020,11/10/2020,94.75,91000,62,AGENT00219,VNDR00197,A00001686
TXN00004098,11/13/2020 0:00,10/26/2020,10/31/2020,121.48,7000,99,AGENT00379,VNDR00472,A00005890
TXN00004099,11/13/2020 0:00,10/30/2020,11/4/2020,6.17,500,113,AGENT00542,VNDR00197,A00005132
TXN00004100,11/13/2020 0:00,11/9/2020,11/10/2020,87.89,7000,66,AGENT00262,VNDR00197,A00006543
TXN00004101,11/13/2020 0:00,10/28/2020,11/2/2020,87.64,4000,91,AGENT00511,VNDR00549,A00006664
TXN00004102,11/13/2020 0:00,11/1/2020,11/6/2020,102.92,31000,81,AGENT00308,VNDR00078,A00002094
TXN00004103,11/13/2020 0:00,11/5/2020,11/8/2020,74.64,1000,115,AGENT00639,VNDR00511,A00006727
TXN00004104,11/13/2020 0:00,11/6/2020,11/8/2020,86.1,21000,17,AGENT00595,VNDR00028,A00007949
TXN00004105,11/13/2020 0:00,10/27/2020,11/1/2020,130.07,24000,56,AGENT01176,VNDR00279,A00005854
TXN00004106,11/13/2020 0:00,10/29/2020,11/3/2020,58.61,4000,29,AGENT00673,VNDR00239,A00008242
TXN00004107,11/13/2020 0:00,10/28/2020,11/2/2020,9.71,100,95,AGENT00238,VNDR00197,A00005401
TXN00004108,11/13/2020 0:00,11/7/2020,11/9/2020,83.07,4000,104,AGENT00133,VNDR00197,A00005300
TXN00004109,11/14/2020 0:00,11/8/2020,11/10/2020,85.74,3000,46,AGENT00521,VNDR00197,A00003084
TXN00004110,11/14/2020 0:00,11/13/2020,11/13/2020,125.16,32000,47,AGENT00144,VNDR00374,A00002185
TXN00004111,11/14/2020 0:00,10/28/2020,11/2/2020,82.5,3000,70,AGENT01141,VNDR00006,A00007455
TXN00004112,11/14/2020 0:00,11/7/2020,11/9/2020,119.74,24000,60,AGENT00663,VNDR00290,A00005721
TXN00004113,11/14/2020 0:00,10/30/2020,11/4/2020,124.89,8000,51,AGENT00729,VNDR00197,A00000616
TXN00004114,11/14/2020 0:00,11/10/2020,11/11/2020,6.24,700,20,AGENT01066,VNDR00248,A00007193
TXN00004115,11/14/2020 0:00,11/8/2020,11/10/2020,9.94,700,11,AGENT01081,VNDR00197,A00005517
TXN00004116,11/14/2020 0:00,11/4/2020,11/7/2020,52.56,60000,35,AGENT00241,VNDR00265,A00009651
TXN00004117,11/14/2020 0:00,10/26/2020,10/31/2020,63.08,3000,24,AGENT00165,VNDR00197,A00000022
TXN00004118,11/14/2020 0:00,10/31/2020,11/5/2020,133.76,10000,95,AGENT00226,VNDR00375,A00007377
TXN00004119,11/14/2020 0:00,10/27/2020,11/1/2020,88.55,2000,58,AGENT00794,VNDR00143,A00008666
TXN00004120,11/14/2020 0:00,10/31/2020,11/5/2020,119.45,35000,69,AGENT01040,VNDR00197,A00009937
TXN00004121,11/14/2020 0:00,11/3/2020,11/8/2020,7.42,300,113,AGENT01131,VNDR00197,A00004956
TXN00004122,11/14/2020 0:00,11/1/2020,11/6/2020,90.86,36000,63,AGENT00485,VNDR00431,A00005644
TXN00004123,11/14/2020 0:00,10/29/2020,11/3/2020,9.92,400,104,AGENT00298,VNDR00197,A00002028
TXN00004124,11/14/2020 0:00,10/28/2020,11/2/2020,84.45,27000,36,AGENT00710,VNDR00477,A00004596
TXN00004125,11/14/2020 0:00,10/30/2020,11/4/2020,98.35,38000,102,AGENT00681,VNDR00197,A00007090
TXN00004126,11/15/2020 0:00,11/8/2020,11/10/2020,108.73,5000,14,AGENT01105,VNDR00523,A00004763
TXN00004127,11/15/2020 0:00,11/3/2020,11/8/2020,148.04,30000,42,AGENT00226,VNDR00443,A00003188
TXN00004128,11/15/2020 0:00,10/28/2020,11/2/2020,96.28,5000,109,AGENT00662,VNDR00488,A00008957
TXN00004129,11/15/2020 0:00,10/26/2020,10/31/2020,10.89,600,88,AGENT00992,VNDR00600,A00007599
TXN00004130,11/15/2020 0:00,11/10/2020,11/11/2020,117.24,18000,115,AGENT00810,VNDR00197,A00006577
TXN00004131,11/15/2020 0:00,11/9/2020,11/11/2020,58.22,4000,9,AGENT00227,VNDR00324,A00008166
TXN00004132,11/15/2020 0:00,10/27/2020,11/1/2020,91.82,4000,93,AGENT00874,VNDR00197,A00009625
TXN00004133,11/15/2020 0:00,10/30/2020,11/4/2020,85.35,3000,53,AGENT00731,VNDR00197,A00001889
TXN00004134,11/15/2020 0:00,10/31/2020,11/5/2020,9.85,200,60,AGENT00944,VNDR00353,A00007328
TXN00004135,11/15/2020 0:00,10/31/2020,11/5/2020,75.97,10000,64,AGENT00512,VNDR00189,A00000807
TXN00004136,11/15/2020 0:00,11/7/2020,11/10/2020,10.68,500,47,AGENT00485,VNDR00597,A00005846
TXN00004137,11/15/2020 0:00,10/30/2020,11/4/2020,129.6,22000,45,AGENT00104,VNDR00197,A00005410
TXN00004138,11/15/2020 0:00,11/4/2020,11/9/2020,52.21,43000,84,AGENT00598,VNDR00210,A00001308
TXN00004139,11/15/2020 0:00,11/4/2020,11/9/2020,95.75,12000,82,AGENT01148,VNDR00197,A00008578
TXN00004140,11/15/2020 0:00,11/2/2020,11/7/2020,93.88,3000,15,AGENT00767,VNDR00474,A00001890
TXN00004141,11/15/2020 0:00,11/7/2020,11/10/2020,50.05,47000,68,AGENT01195,VNDR00197,A00009868
TXN00004142,11/15/2020 0:00,11/14/2020,11/14/2020,61.43,89000,42,AGENT00684,VNDR00197,A00006725
TXN00004143,11/15/2020 0:00,11/5/2020,11/8/2020,126.36,2000,18,AGENT00435,VNDR00090,A00003196
TXN00004144,11/15/2020 0:00,11/5/2020,11/8/2020,121.83,21000,21,AGENT00029,VNDR00197,A00002516
TXN00004145,11/15/2020 0:00,11/12/2020,11/12/2020,68.31,61000,31,AGENT00747,VNDR00100,A00005731
TXN00004146,11/15/2020 0:00,11/3/2020,11/8/2020,84.58,5000,6,AGENT00398,VNDR00188,A00009399
TXN00004147,11/15/2020 0:00,11/11/2020,11/12/2020,62.97,61000,90,AGENT00812,VNDR00197,A00000564
TXN00004148,11/15/2020 0:00,10/31/2020,11/5/2020,74.74,7000,25,AGENT00552,VNDR00292,A00001839
TXN00004149,11/15/2020 0:00,10/30/2020,11/4/2020,121.36,6000,12,AGENT00215,VNDR00357,A00007510
TXN00004150,11/15/2020 0:00,11/10/2020,11/11/2020,7.54,100,57,AGENT00980,VNDR00214,A00007194
TXN00004151,11/15/2020 0:00,11/12/2020,11/12/2020,80.37,44000,9,AGENT00325,VNDR00197,A00009210
TXN00004152,11/16/2020 0:00,11/2/2020,11/7/2020,10.62,300,43,AGENT01107,VNDR00267,A00009086
TXN00004153,11/16/2020 0:00,10/28/2020,11/2/2020,60.5,4000,116,AGENT00249,VNDR00197,A00008962
TXN00004154,11/16/2020 0:00,11/13/2020,11/13/2020,97.41,10000,70,AGENT00515,VNDR00197,A00002989
